time_s,Fp1,Fz,Cz,Pz,P3,P4,O1,O2
7.3984375,5.804,-6.212,4.674,-2.251,5.092,-5.807,4.57,-8.231
7.40234375,5.45,-5.698,6.293,-2.654,3.289,-3.497,7.69,-9.166
7.40625,7.453,-6.482,7.451,-4.014,2.713,-1.861,5.911,-6.01
7.41015625,9.319,-5.13,6.863,-7.529,-1.756,-2.304,4.031,-4.239
7.4140625,6.821,-5.186,5.693,-6.032,-1.818,1.208,1.826,-2.471
7.41796875,5.586,-5.326,6.178,-7.05,-0.94,-0.73,1.386,-2.613
7.421875,3.891,-5.707,4.425,-5.463,-3.519,1.569,-2.424,1.571
7.42578125,2.504,-5.03,5.836,-5.639,-3.211,4.135,-0.717,3.203
7.4296875,2.112,-2.892,2.224,-5.277,-7.77,5.236,-6.143,4.168
7.43359375,1.727,-0.903,3.755,-0.41,-4.369,6.359,-5.548,5.711
7.4375,0.138,0.413,0.916,-0.87,-6.67,5.186,-8.843,7.237
7.44140625,-2.64,2.137,-0.454,0.218,-5.553,6.92,-6.511,6.797
7.4453125,-1.868,2.502,-1.38,3.228,-5.638,6.262,-10.372,8.907
7.44921875,-3.996,5.227,-3.037,5.297,-5.698,7.829,-6.606,7.906
7.453125,-2.873,4.021,-6.697,7.397,-4.448,6.846,-6.077,4.761
7.45703125,-4.804,7.031,-4.661,5.673,-7.008,5.022,-4.591,6.527
7.4609375,-4.535,6.181,-6.848,10.602,-5.263,3.957,-1.135,1.969
7.46484375,-4.171,5.679,-7.284,7.987,-3.217,1.274,-1.159,2.455
7.46875,-6.188,4.96,-7.077,6.059,1.122,3.337,-0.308,-0.516
7.47265625,-7.043,6.322,-5.752,1.95,-0.786,-2.394,0.689,-3.021
7.4765625,-7.259,4.566,-4.785,6.045,1.737,-1.945,1.874,-5.447
7.48046875,-5.236,2.156,-3.943,3.332,0.175,-3.089,4.248,-6.231
7.484375,-4.191,3.618,-2.383,0.03,3.538,-3.698,8.158,-5.894
7.48828125,-1.934,1.191,-3.139,-1.977,6.153,-4.388,6.911,-8.215
7.4921875,-2.285,0.331,0.62,-3.108,6.737,-7.462,7.074,-5.32
7.49609375,-0.863,-2.115,2.469,-4.897,7.362,-6.001,5.074,-6.999
7.5,-2.387,-0.182,3.549,-7.325,6.939,-7.183,6.387,-4.188
7.50390625,-0.242,-4.152,5.844,-4.197,6.015,-7.692,5.499,-2.22
7.5078125,1.549,-2.817,5.811,-8.297,8.054,-6.474,3.067,-1.867
7.51171875,2.194,-5.037,6.4,-6.322,6.323,-5.778,1.315,2.258
7.515625,3.619,-6.34,6.078,-3.179,4.842,-3.484,1.719,3.627
7.51953125,4.285,-6.708,7.163,-4.255,3.624,-3.516,-0.479,4.384
7.5234375,5.157,-9.225,6.406,-5.065,5.014,-1.41,-0.763,5.244
7.52734375,7.378,-5.326,4.104,-3.248,3.71,-0.203,-5.359,7.915
7.53125,6.118,-7.422,1.651,-0.016,1.659,2.453,-4.665,5.954
7.53515625,5.909,-5.383,0.794,3.791,-1.355,1.273,-6.776,8.753
7.5390625,5.044,-2.884,0.054,4.357,-1.954,5.373,-6.996,7.319
7.54296875,5.717,-4.067,0.379,5.595,-4.35,5.509,-7.504,7.084
7.546875,3.381,-1.448,-2.594,5.068,-3.486,7.894,-9.373,3.044
7.55078125,3.343,0.011,-4.682,6.073,-5.093,4.804,-3.661,1.642
7.5546875,3.008,0.949,-5.055,6.55,-5.324,7.497,-3.887,3.853
7.55859375,0.794,2.625,-5.879,6.107,-2.533,6.129,-3.255,-2.571
7.5625,-0.83,4.749,-7.268,5.722,-6.415,4.665,-3.133,-2.506
7.56640625,-0.617,3.902,-6.956,1.9,-4.864,3.464,-1.236,-4.61
7.5703125,-3.188,7.166,-5.823,1.868,-6.537,5.451,-1.066,-6.705
7.57421875,-4.051,6.953,-4.483,1.261,-7.128,2.631,2.199,-7.3
7.578125,-4.265,6.863,-5.036,0.745,-6.851,-0.334,4.61,-7.56
7.58203125,-4.909,2.45,-4.479,-2.211,-4.605,-0.802,4.066,-7.376
7.5859375,-5.261,6.325,-0.191,-4.92,-5.192,-1.255,6.635,-6.934
7.58984375,-6.885,3.985,-1.223,-7.214,-1.528,-1.002,6.266,-6.0
7.59375,-8.606,3.717,2.232,-6.559,-2.362,-3.335,8.429,-6.019
7.59765625,-6.05,3.152,4.281,-6.25,-1.758,-5.902,7.806,-1.322
7.6015625,-4.929,0.263,2.608,-4.944,-0.606,-5.949,4.757,-1.068
7.60546875,-3.595,-1.137,3.805,-6.165,1.694,-5.714,5.085,2.462
7.609375,-3.057,-2.811,6.368,-4.514,2.286,-8.184,4.521,3.857
7.61328125,-3.914,-1.949,5.747,-3.457,5.688,-6.489,1.529,4.488
7.6171875,-1.009,-3.677,7.653,-0.911,4.549,-7.319,-1.312,5.808
7.62109375,0.086,-4.664,7.629,-1.983,7.789,-4.618,-2.257,9.01
7.625,1.101,-3.845,6.34,0.82,8.843,-4.778,-2.746,8.474
7.62890625,-1.218,-4.478,3.903,5.57,5.931,-2.809,-4.603,5.752
7.6328125,1.996,-5.996,2.957,2.206,7.263,-2.035,-2.709,5.95
7.63671875,3.948,-3.996,0.512,6.427,6.641,0.04,-5.569,5.784
7.640625,5.362,-4.557,-1.69,5.913,4.202,0.841,-7.864,6.104
7.64453125,6.023,-4.163,-2.939,9.623,3.481,4.134,-5.816,1.73
7.6484375,6.626,-3.321,-3.429,7.182,3.316,2.023,-7.672,-1.961
7.65234375,6.939,-2.621,-6.159,4.891,2.823,5.755,-5.32,0.091
7.65625,8.731,-2.147,-3.512,3.786,2.585,8.163,-6.534,-3.719
7.66015625,7.154,-2.835,-5.942,4.302,-1.038,6.794,-4.789,-4.234
7.6640625,4.761,2.862,-9.074,-0.32,0.172,7.188,-4.333,-7.197
7.66796875,6.267,4.218,-4.701,1.508,-0.978,5.12,-0.78,-9.023
7.671875,3.985,6.118,-4.767,-3.289,-3.459,8.06,1.494,-6.646
7.67578125,3.778,4.545,-4.585,-1.701,-7.893,5.694,0.245,-5.814
7.6796875,1.853,6.251,-4.527,-6.346,-5.156,4.061,4.852,-6.334
7.68359375,2.908,5.644,-3.939,-5.48,-6.844,1.546,6.335,-4.13
7.6875,1.587,5.542,1.787,-7.157,-5.968,2.952,5.652,-4.155
7.69140625,-1.215,5.144,-0.65,-6.819,-6.149,1.521,9.614,-2.81
7.6953125,-1.964,5.663,2.24,-6.434,-6.448,-0.191,4.247,1.005
7.69921875,-4.156,5.498,4.807,-4.265,-6.309,-2.395,4.141,2.852
7.703125,-4.152,6.554,5.398,-1.418,-5.111,-4.982,4.549,4.007
7.70703125,-4.486,4.149,8.553,-2.256,-5.563,-4.982,5.066,6.538
7.7109375,-4.371,1.336,7.814,0.592,-5.378,-6.007,3.409,6.679
7.71484375,-8.071,-0.626,5.181,0.794,-2.004,-6.806,2.379,6.793
7.71875,-5.105,0.76,3.906,2.632,-0.62,-5.794,-0.18,4.335
7.72265625,-5.881,-3.356,5.105,2.623,-0.719,-7.942,-1.91,5.588
7.7265625,-3.399,-4.894,4.957,5.383,1.521,-6.299,-4.329,4.44
7.73046875,-5.665,-4.26,3.672,6.876,3.715,-5.094,-3.987,2.693
7.734375,-2.767,-4.811,-1.009,5.707,1.59,-4.05,-5.652,2.38
7.73828125,-4.424,-6.672,0.727,7.76,4.817,-4.096,-5.934,1.887
7.7421875,-3.256,-5.78,-1.785,5.476,4.853,-0.215,-7.139,-1.607
7.74609375,-1.755,-7.4,-2.288,5.65,7.382,-0.541,-7.519,-3.414
7.75,-1.766,-3.988,-3.581,3.054,7.179,0.195,-4.633,-5.195
7.75390625,0.714,-5.937,-3.371,2.485,7.014,2.436,-5.243,-5.19
7.7578125,-0.403,-4.596,-7.418,1.492,5.696,4.427,-5.785,-8.24
7.76171875,4.75,-3.78,-6.996,-1.178,7.747,5.264,-4.981,-7.177
7.765625,3.36,-3.824,-6.558,-2.277,7.141,5.154,-2.525,-6.248
7.76953125,4.549,-1.156,-6.328,-4.427,5.76,7.532,0.048,-6.242
7.7734375,6.115,0.416,-4.639,-4.373,5.88,5.139,1.352,-7.431
7.77734375,6.514,2.051,-2.688,-5.064,3.655,9.937,3.323,-3.953
7.78125,4.857,3.702,-3.802,-6.011,1.079,6.182,5.287,-1.061
7.78515625,4.285,3.245,-0.603,-5.166,1.749,7.363,6.423,-0.256
7.7890625,6.004,3.305,-0.508,-5.686,0.833,6.747,9.241,3.402
7.79296875,4.997,6.468,0.771,-4.208,-1.486,4.625,9.196,5.362
7.796875,5.018,6.167,2.39,-4.487,-3.745,2.6,5.922,5.673
7.80078125,2.449,5.033,3.976,-1.953,-2.987,0.899,7.106,5.032
7.8046875,3.313,7.403,5.643,0.432,-5.853,1.35,4.567,8.586
7.80859375,0.737,5.444,6.519,2.984,-5.06,-1.808,5.073,8.568
7.8125,0.136,7.865,6.961,3.455,-5.643,-1.645,3.334,6.718
7.81640625,-4.381,5.003,7.467,3.72,-7.069,-4.9,-0.255,4.88
7.8203125,-2.975,4.592,7.362,4.134,-5.434,-6.234,-0.283,4.841
7.82421875,-2.948,0.532,5.403,6.736,-7.315,-4.665,-4.428,2.99
7.828125,-1.628,-0.221,6.038,6.86,-5.689,-2.323,-2.419,-0.126
7.83203125,-6.128,-3.896,1.604,4.234,-5.316,-6.218,-5.016,-1.86
7.8359375,-5.421,-2.812,1.055,5.758,-5.34,-8.912,-6.99,-5.078
7.83984375,-6.562,-2.442,-0.129,3.501,-2.904,-6.453,-8.55,-7.136
7.84375,-7.573,-6.074,-1.136,0.283,0.218,-6.748,-8.445,-4.297
7.84765625,-3.938,-5.943,-3.267,0.312,0.818,-5.884,-7.338,-6.601
7.8515625,-5.663,-5.396,-4.032,-0.624,2.774,-2.335,-7.087,-7.138
7.85546875,-4.166,-7.953,-6.202,-2.704,3.321,-1.163,-4.911,-9.121
7.859375,-2.56,-7.291,-4.735,-4.036,3.484,1.556,-3.581,-5.515
7.86328125,-3.043,-7.751,-5.294,-5.591,5.774,1.149,-1.995,-7.005
7.8671875,-2.077,-5.646,-5.214,-6.67,5.181,0.616,0.404,-4.935
7.87109375,-1.422,-4.464,-6.371,-7.552,7.478,1.922,2.922,-3.004
7.875,0.116,-3.625,-4.662,-6.805,6.579,6.622,2.881,-0.913
7.87890625,0.972,0.04,-5.353,-6.883,6.708,3.04,2.894,2.126
7.8828125,2.143,1.142,-3.55,-2.998,7.394,6.708,5.759,3.865
7.88671875,3.303,-0.431,-0.575,-1.577,5.859,7.802,5.407,3.203
7.890625,2.574,3.01,2.739,-1.142,4.716,6.679,6.599,5.854
7.89453125,5.094,1.181,1.389,-1.169,2.567,5.774,8.555,6.818
7.8984375,6.96,3.385,3.148,4.371,2.619,7.752,6.085,9.573
7.90234375,4.675,5.571,3.963,3.679,3.823,4.028,5.534,5.469
7.90625,5.587,5.263,5.705,3.338,1.138,1.939,4.84,6.197
7.91015625,4.833,7.063,7.001,3.815,0.245,3.923,4.909,2.226
7.9140625,4.209,6.987,4.983,5.324,1.032,-2.099,1.582,4.318
7.91796875,3.364,5.402,7.424,5.924,-1.779,-2.638,-0.937,0.329
7.921875,4.717,3.162,7.766,5.155,-2.147,-1.238,-1.975,0.206
7.92578125,3.517,3.323,5.254,5.235,-4.93,-6.541,-2.728,-1.513
7.9296875,4.487,3.503,3.712,2.37,-6.497,-7.164,-6.253,-4.099
7.93359375,3.262,1.326,4.472,3.856,-5.359,-4.903,-4.991,-6.784
7.9375,0.15,1.011,0.904,0.838,-6.096,-6.359,-4.67,-7.436
7.94140625,-0.016,-1.3,1.168,0.078,-6.495,-6.502,-7.167,-8.084
7.9453125,-2.776,-1.466,-1.478,-3.565,-8.049,-6.454,-8.443,-6.754
7.94921875,-4.598,-2.254,-4.476,-0.66,-5.746,-6.065,-3.924,-5.606
7.953125,-3.824,-2.825,-2.813,-3.697,-7.884,-6.193,-6.444,-4.608
7.95703125,-6.068,-5.456,-6.0,-5.578,-5.731,-5.278,-5.181,-6.084
7.9609375,-7.715,-5.759,-6.572,-6.043,-3.452,-5.33,-2.138,-4.771
7.96484375,-4.645,-6.028,-7.517,-3.203,-4.31,-1.014,-2.38,-1.567
7.96875,-5.362,-6.779,-8.42,-6.438,0.468,-2.109,0.209,1.882
7.97265625,-5.472,-6.448,-4.934,-4.164,0.379,0.246,4.429,3.509
7.9765625,-5.878,-5.58,-5.119,-4.195,-1.362,3.541,4.795,4.44
7.98046875,-4.225,-5.435,-3.87,-1.474,1.424,3.044,4.911,7.133
7.984375,-2.463,-1.226,-0.943,-2.383,3.231,5.585,6.058,6.978
7.98828125,-3.057,-1.118,-2.362,0.948,3.691,6.624,6.436,6.764
7.9921875,-1.322,0.824,0.379,1.199,6.36,6.196,9.024,4.965
7.99609375,0.248,0.529,4.534,5.423,7.671,6.244,8.993,6.488
8.0,0.342,1.586,4.791,5.777,9.253,6.237,4.342,2.834
8.00390625,-1.797,4.464,5.34,6.103,5.987,6.026,7.215,3.276
8.0078125,1.483,5.217,6.03,6.325,6.475,5.903,5.131,4.063
8.01171875,5.163,5.285,6.698,6.733,8.541,4.272,3.837,-0.065
8.015625,3.743,6.889,4.176,8.271,3.216,3.344,-0.208,-2.115
8.01953125,6.181,8.408,5.04,2.794,6.329,1.02,-0.445,-3.686
8.0234375,7.819,7.031,5.677,6.183,3.761,1.056,-2.199,-4.266
8.02734375,4.162,5.429,5.866,0.991,3.473,0.782,-5.354,-6.831
8.03125,7.991,5.783,2.771,-0.19,2.129,-0.967,-4.57,-5.922
8.03515625,6.639,3.324,0.204,-2.719,0.886,-1.729,-6.759,-6.119
8.0390625,5.018,2.246,-2.998,-4.52,-1.056,-4.944,-6.896,-7.897
8.04296875,6.123,2.164,-2.2,-5.217,-3.209,-5.258,-5.356,-6.477
8.046875,2.828,3.491,-3.171,-5.097,-3.281,-5.943,-7.604,-6.24
8.05078125,2.373,0.477,-3.369,-6.411,-2.365,-7.483,-5.742,-3.839
8.0546875,0.995,-4.422,-8.415,-5.926,-6.062,-7.885,-6.68,-0.75
8.05859375,0.605,-3.327,-6.91,-6.883,-4.906,-6.015,-2.608,0.992
8.0625,0.761,-5.683,-5.823,-5.08,-6.545,-6.351,-0.032,1.996
8.06640625,-0.746,-5.826,-5.195,-4.911,-8.848,-6.41,0.256,3.354
8.0703125,-2.175,-4.408,-3.44,-2.996,-7.435,-3.095,-0.52,4.089
8.07421875,-4.262,-5.352,-5.619,-3.523,-6.383,-3.945,2.831,7.44
8.078125,-2.518,-6.223,-3.42,1.695,-8.385,-2.383,4.696,7.177
8.08203125,-4.269,-6.347,-4.716,3.393,-6.805,1.213,5.874,6.723
8.0859375,-6.928,-4.755,-0.057,3.645,-3.398,2.391,3.873,6.407
8.08984375,-5.433,-3.594,-0.184,3.781,-3.261,5.019,6.451,5.073
8.09375,-3.744,-5.422,1.06,5.517,-2.047,4.538,7.994,4.219
8.09765625,-5.592,-0.912,3.165,6.925,0.426,4.433,8.565,1.83
8.1015625,-5.517,0.229,5.669,8.142,-0.789,6.293,5.241,1.781
8.10546875,-4.698,-2.26,7.153,7.753,0.946,5.464,7.092,0.422
8.109375,-5.978,1.239,5.879,4.93,1.737,6.712,3.377,-5.016
8.11328125,-4.773,2.212,5.693,3.799,4.344,8.147,3.708,-3.997
8.1171875,-3.237,2.026,5.718,1.665,7.233,6.465,2.392,-4.692
8.12109375,-0.969,3.413,6.528,0.053,8.533,4.491,-3.934,-7.332
8.125,-1.613,7.987,4.102,-2.283,6.298,3.899,-3.884,-9.215
8.12890625,0.461,4.865,7.064,-5.652,8.766,3.078,-5.621,-7.916
8.1328125,4.047,9.025,0.989,-3.907,4.166,0.681,-7.239,-4.623
8.13671875,3.304,8.065,0.46,-2.618,8.072,0.581,-6.558,-5.333
8.140625,4.622,6.377,-1.017,-4.767,6.302,-1.162,-8.368,-6.355
8.14453125,4.879,3.651,-2.565,-6.903,5.659,-1.888,-6.296,-3.221
8.1484375,3.71,3.602,-1.221,-7.875,5.594,-4.077,-7.104,-1.092
8.15234375,8.001,3.39,-4.853,-4.988,2.626,-6.28,-7.548,3.465
8.15625,6.018,2.857,-5.95,-5.182,3.184,-6.936,-5.391,3.831
8.16015625,5.855,-1.576,-7.651,-2.923,-0.134,-6.143,-4.123,5.941
8.1640625,7.727,1.058,-5.419,-2.359,-2.282,-7.711,-3.716,9.401
8.16796875,4.111,-2.733,-5.164,-0.631,-4.846,-5.351,0.417,7.332
8.171875,5.486,-4.191,-6.796,2.458,-0.725,-6.108,0.38,6.338
8.17578125,3.128,-5.348,-5.44,0.036,-5.318,-7.853,3.551,8.722
8.1796875,2.125,-5.621,-4.615,8.249,-6.179,-5.535,3.733,6.69
8.18359375,1.28,-5.087,-1.607,5.404,-6.455,-2.698,6.4,6.631
8.1875,0.81,-4.133,0.635,7.283,-8.218,-0.367,6.628,2.06
8.19140625,-3.54,-6.305,1.467,6.106,-5.731,-1.83,5.16,1.839
8.1953125,1.294,-4.655,0.97,5.646,-8.862,3.218,5.846,-1.254
8.19921875,-2.858,-4.963,3.13,5.726,-6.585,4.488,8.731,-2.802
8.203125,-3.452,-5.15,2.714,3.153,-5.402,3.917,4.364,-3.962
8.20703125,-3.66,-3.494,6.329,1.308,-5.232,4.278,2.488,-5.051
8.2109375,-5.498,-1.239,6.501,-0.955,-2.973,6.968,3.591,-6.111
8.21484375,-4.452,-0.631,6.316,-0.143,-1.364,5.039,0.911,-6.873
8.21875,-4.702,1.659,4.601,-1.781,-1.61,7.8,1.63,-6.01
8.22265625,-4.308,0.922,6.596,-5.131,-0.222,6.874,-0.191,-6.456
8.2265625,-8.209,2.079,3.731,-5.305,0.657,4.844,-2.997,-6.439
8.23046875,-6.172,2.043,4.387,-5.321,2.476,6.929,-4.502,-6.469
8.234375,-4.476,4.69,0.439,-6.784,1.431,2.435,-4.555,-3.558
8.23828125,-3.12,6.683,4.794,-7.115,4.035,6.519,-5.177,-2.767
8.2421875,-3.259,6.455,-0.952,-4.295,5.386,2.002,-6.656,1.447
8.24609375,0.159,7.075,-3.326,-6.221,6.009,-0.526,-6.634,5.505
8.25,-0.178,4.499,-4.803,-2.951,8.741,0.539,-5.545,4.131
8.25390625,0.1,3.256,-4.594,-0.958,9.699,-3.532,-5.998,6.131
8.2578125,1.478,3.851,-5.381,0.005,7.709,-3.368,-3.091,5.567
8.26171875,3.882,3.822,-7.465,2.168,6.871,-6.61,-2.796,7.519
8.265625,4.124,2.422,-5.22,2.523,7.349,-6.385,-2.615,6.919
8.26953125,4.332,2.023,-3.813,3.979,2.969,-7.103,1.209,6.37
8.2734375,4.511,0.552,-7.399,3.189,2.73,-9.752,3.793,4.163
8.27734375,4.51,-4.119,-6.519,6.666,4.842,-8.904,3.366,4.514
8.28125,7.123,-3.332,-3.861,9.067,0.445,-6.192,4.233,1.962
8.28515625,5.966,-5.515,-2.517,7.37,1.552,-6.752,6.434,-0.983
8.2890625,3.783,-5.008,0.77,4.245,-0.728,-6.017,9.077,-2.962
8.29296875,5.45,-4.892,1.314,4.832,-2.841,-2.596,8.011,-2.78
8.296875,6.264,-4.365,1.566,4.324,-4.995,-5.683,6.685,-4.844
8.30078125,3.913,-6.144,5.704,0.573,-6.12,-1.466,6.039,-8.837
8.3046875,2.862,-6.786,3.936,-1.527,-4.452,-1.264,6.358,-7.605
8.30859375,0.683,-5.8,5.887,-0.509,-5.477,1.875,4.803,-5.85
8.3125,1.298,-4.865,4.842,-7.942,-6.169,2.895,3.215,-7.394
8.31640625,-2.252,-4.413,6.357,-5.679,-7.833,5.781,-2.016,-4.564
8.3203125,-2.025,-2.301,4.943,-7.241,-7.261,4.949,-0.813,-4.456
8.32421875,-3.827,-3.181,4.844,-6.235,-7.936,7.788,-2.247,-3.315
8.328125,-4.009,2.488,4.078,-8.797,-6.405,6.894,-2.909,0.435
8.33203125,-3.744,2.637,2.739,-7.103,-5.495,8.231,-3.299,1.884
8.3359375,-5.304,3.677,3.288,-5.825,-5.832,6.923,-7.509,2.658
8.33984375,-4.972,4.033,-0.119,-3.269,-2.775,3.609,-6.321,5.274
8.34375,-5.357,4.965,-1.679,-2.776,-2.677,6.937,-8.925,6.796
8.34765625,-5.912,5.011,-3.122,-1.125,0.296,4.732,-7.636,8.055
8.3515625,-4.654,7.559,-4.559,-0.044,1.522,6.521,-5.901,6.053
8.35546875,-3.921,5.409,-4.896,2.199,1.169,0.041,-5.884,6.341
8.359375,-3.51,6.954,-6.989,3.887,3.041,-1.177,-5.601,9.78
8.36328125,-3.611,6.198,-5.066,4.609,5.376,-2.13,-1.419,5.368
8.3671875,-4.262,5.547,-7.507,5.174,4.223,-2.271,-1.168,3.917
8.37109375,-2.27,3.845,-7.054,7.109,5.446,-3.036,1.4,2.17
8.375,0.311,1.83,-4.095,6.696,6.507,-4.197,3.644,0.547
8.37890625,0.815,-0.805,-2.923,4.934,6.938,-6.035,7.046,1.514
8.3828125,1.392,-1.063,-0.886,4.961,6.848,-6.747,3.702,-3.14
8.38671875,1.787,-1.627,-0.475,4.016,6.176,-5.774,4.9,-5.907
8.390625,5.102,-2.05,1.479,4.15,4.957,-6.548,6.919,-6.2
8.39453125,3.642,-5.044,3.842,-0.53,3.248,-6.296,7.583,-4.213
8.3984375,6.291,-5.927,2.835,-0.997,2.149,-6.199,8.835,-6.166
8.40234375,6.955,-4.894,7.0,-4.21,1.823,-4.118,4.375,-9.009
8.40625,4.823,-5.923,6.583,-5.234,2.695,-3.158,6.301,-5.658
8.41015625,4.334,-6.838,5.901,-3.961,0.529,-1.709,4.272,-4.998
8.4140625,5.246,-6.314,5.853,-5.917,-0.543,0.328,0.868,-2.418
8.41796875,4.792,-7.164,6.111,-5.31,-2.586,-1.593,1.674,-2.966
8.421875,4.477,-5.137,5.701,-7.793,-3.928,0.97,-1.318,-0.806
8.42578125,3.62,-3.87,2.794,-4.75,-5.693,3.867,-4.192,3.051
8.4296875,2.281,-0.356,2.168,-3.88,-4.748,4.409,-3.469,5.461
8.43359375,2.195,-1.564,2.66,-1.794,-6.279,7.88,-4.27,4.037
8.4375,1.529,-0.027,-0.983,-0.22,-5.819,6.496,-6.208,6.826
8.44140625,-1.043,0.976,1.618,0.062,-8.54,6.278,-7.853,7.681
8.4453125,-0.579,3.294,-2.417,2.539,-8.316,8.099,-5.674,7.264
8.44921875,-2.058,5.325,-2.053,4.983,-6.554,6.636,-8.77,4.126
8.453125,-2.117,3.416,-4.529,6.578,-5.088,6.449,-5.078,4.965
8.45703125,-6.864,4.742,-5.527,8.713,-3.905,5.662,-3.55,5.218
8.4609375,-5.237,4.873,-8.395,6.643,-3.082,4.556,-3.105,2.361
8.46484375,-5.745,5.081,-6.934,6.635,-4.598,-0.647,-3.508,-1.394
8.46875,-7.398,4.347,-6.155,5.747,-1.241,1.515,2.423,-0.544
8.47265625,-5.092,5.732,-5.832,5.165,0.827,-0.092,2.517,-2.738
8.4765625,-4.525,5.694,-4.534,4.989,3.963,-0.107,-0.688,-5.242
8.48046875,-4.349,5.629,-4.624,0.732,0.818,-2.627,4.634,-5.718
8.484375,-3.95,1.022,-0.074,1.228,3.288,-5.068,5.625,-6.866
8.48828125,-4.119,1.585,-0.622,-0.996,4.86,-5.96,6.218,-6.152
8.4921875,-2.825,1.162,-0.334,-3.639,5.248,-6.873,8.131,-8.389
8.49609375,-2.537,-0.768,2.02,-3.981,6.633,-6.895,7.441,-6.833
8.5,-0.154,-1.962,4.184,-5.456,6.214,-6.863,6.435,-6.946
8.50390625,0.437,-1.2,4.77,-8.008,6.328,-4.493,6.817,-2.629
8.5078125,4.319,-5.871,5.821,-7.666,4.011,-6.101,5.2,-1.897
8.51171875,2.3,-5.891,6.646,-4.269,6.939,-5.354,2.955,-1.153
8.515625,4.963,-6.446,3.343,-5.307,6.324,-4.14,2.04,1.654
8.51953125,4.514,-5.084,5.41,-4.43,6.0,-2.556,0.004,4.269
8.5234375,5.441,-5.135,5.425,-3.68,5.677,-0.21,-2.73,4.631
8.52734375,4.978,-4.351,2.662,0.036,4.018,-0.906,-4.004,5.618
8.53125,6.503,-2.903,3.664,-0.059,1.244,2.217,-5.324,7.199
8.53515625,4.589,-2.447,4.249,1.697,-2.009,4.701,-5.351,6.357
8.5390625,6.687,-2.306,1.004,3.764,-0.377,5.094,-5.831,7.236
8.54296875,6.237,-0.647,-1.879,5.149,-1.102,5.626,-8.617,5.595
8.546875,5.528,-2.13,-1.976,5.957,-1.829,7.014,-4.948,6.62
8.55078125,3.056,1.369,-7.034,7.179,-3.8,7.373,-7.409,2.342
8.5546875,0.926,2.061,-4.388,6.456,-7.322,6.986,-6.129,1.46
8.55859375,0.743,3.937,-6.252,7.247,-5.034,5.777,-3.131,0.896
8.5625,0.262,6.066,-5.733,7.023,-9.595,6.746,0.208,-2.099
8.56640625,-2.088,2.443,-7.123,3.107,-6.071,5.766,-0.707,-5.614
8.5703125,-1.164,5.98,-5.082,1.503,-7.889,2.559,-1.245,-6.665
8.57421875,-1.498,5.687,-4.4,3.105,-6.247,3.252,4.11,-5.44
8.578125,-5.269,5.121,-4.331,-2.177,-3.85,2.15,3.685,-9.152
8.58203125,-6.794,5.707,-4.418,-2.487,-3.48,-0.585,7.583,-6.284
8.5859375,-3.106,4.028,0.14,-3.93,-3.543,-0.532,6.476,-8.21
8.58984375,-3.866,5.305,0.429,-8.683,-5.002,-3.392,7.945,-7.422
8.59375,-7.599,3.78,-0.116,-7.713,-0.363,-4.459,6.862,-5.182
8.59765625,-5.63,5.426,3.588,-3.891,0.395,-4.57,5.879,-2.611
8.6015625,-5.614,2.501,5.071,-6.37,0.772,-8.446,4.998,-0.187
8.60546875,-6.065,-2.318,3.695,-5.188,-0.355,-7.19,2.422,2.93
8.609375,-3.463,-0.983,7.259,-4.825,2.483,-6.162,2.397,4.17
8.61328125,-3.654,-1.72,6.574,-3.345,5.815,-5.694,1.653,6.373
8.6171875,-4.2,-3.43,5.814,0.224,4.354,-6.81,-0.416,4.989
8.62109375,-1.163,-7.708,6.413,-0.023,7.612,-5.208,-4.537,6.502
8.625,2.521,-3.814,3.286,-0.069,5.179,-5.795,-1.209,6.151
8.62890625,0.198,-5.875,4.088,3.168,6.325,-2.743,-3.795,7.975
8.6328125,1.395,-6.939,3.776,5.329,6.184,-2.726,-5.181,5.391
8.63671875,3.481,-6.354,-2.202,4.808,5.464,-1.63,-7.612,5.279
8.640625,2.8,-4.307,-0.078,7.126,6.634,1.891,-7.79,3.18
8.64453125,4.002,-6.384,-0.666,9.051,4.703,1.868,-5.604,2.485
8.6484375,3.866,-6.442,-3.102,6.467,4.125,5.111,-5.173,-0.298
8.65234375,3.08,-1.327,-2.088,6.149,2.372,6.336,-5.615,0.761
8.65625,6.043,-3.622,-6.752,6.859,1.527,6.648,-4.622,-2.232
8.66015625,3.291,-1.348,-4.57,1.161,0.179,5.998,-5.096,-5.288
8.6640625,4.844,1.311,-8.639,2.978,-0.622,6.007,-3.034,-6.575
8.66796875,5.814,1.647,-4.906,0.908,-1.22,6.06,1.189,-6.284
8.671875,3.26,4.14,-5.29,-2.944,-3.771,7.785,1.632,-6.439
8.67578125,4.29,6.182,-4.115,-3.792,-4.533,3.839,0.67,-8.13
8.6796875,3.56,4.759,-3.454,-5.08,-4.079,4.149,4.066,-4.88
8.68359375,2.277,4.909,-2.862,-5.564,-7.441,4.253,6.735,-3.271
8.6875,-1.925,3.448,-3.646,-6.306,-9.464,2.809,7.657,-3.181
8.69140625,0.565,8.336,1.833,-8.464,-7.066,-0.181,7.8,-2.64
8.6953125,-1.161,5.907,2.093,-5.446,-6.151,-2.611,6.461,0.892
8.69921875,-3.916,5.397,4.547,-9.027,-7.443,-2.897,7.799,3.044
